岗位,命中关键词,地点,发布时间,URL,JD
产品经理（J96567）,AI,北京市,2026-02-06,https://talent.baidu.com/jobs/detail/SOCIAL/fa83df2f-5704-45ee-968b-8a75e850933f,"1. 负责知识库开放能力与「随心搭」方向的产品规划与持续迭代，构建可组合、可扩展的能力体系。
2. 推动知识库与工作流、智能体及跨系统能力的深度融合，支撑多样化业务场景与自动化需求落地。
3. 设计并持续优化组件化、能力调用与模板化能力，提升用户与开发者的整体使用效率与体验。
4. 联动业务团队与部门横向机制，沉淀高价值场景与最佳实践，推动能力规模化应用。
5. 持续关注 AI 与平台型产品趋势，探索知识库在智能化与开放生态中的演进方向。
1. 2年及以上产品经验，有开放能力、低代码 / 组件化或AI相关产品经验者优先。
2. 对 AI Native 产品、智能体协作或自动化工作流有较深入理解或实践经验。
3. 具备平台产品的系统设计与抽象能力，能够应对复杂依赖关系与长期演进需求。
4. 具备良好的产品判断力与执行力，能够平衡方向规划与阶段性交付。
5. 学习能力强，自驱性高，能够适应快速变化的技术与业务环境。"
商业化产品经理（J97285）,Agent,北京市,2026-02-04,https://talent.baidu.com/jobs/detail/SOCIAL/29e5433a-f7f1-46e1-b78b-ed4547b4ac15,"主要职责：
* 负责百度健康商业化多agent联动的闭环营销产品方案设计及落地，提升商业收入；
* 深入理解健康场景的用户行为与系统机制，优化产品功能与流量变现效率；
* 与销售运营强联动，设计健康领域商业新模式，探索收入增长点；
* 本科及以上学历，有至少1年以上医疗行业相关经验，3年以上产品设计经历，；
* 对大模型有基本研究和使用，产品硬功夫过关，逻辑思维、沟通表达、团队协作、数据思维；
* 负责靠谱，具备行业思维，目标导向性强；"
协同办公产品经理（J97220）,AI,北京市,2026-02-04,https://talent.baidu.com/jobs/detail/SOCIAL/7ebe17f8-cfbe-4604-a00e-63fb40c2cc07,"-负责百度网盘企业版SaaS 产品迭代，围绕企业用户的网盘需求，完善网盘产品能力，打造更专业满足中小B端企业级产品体验
-负责企业网盘核心模块迭代，如权限体系、组织架构、角色管理、知识库等产品重构与升级
-与工程、算法、视觉团队协作，独立完成产品需求调研、需求文档产出、迭代跟进、效果数据分析，高质量完成产品迭代
-与销售、市场协作，收集客户真实需求，推动迭代升级，打造有竞争力的企业级产品
-有企业网盘产品经验优先
-深刻理解SaaS网盘产品架构，熟知企业对网盘产品需求场景，熟知企业网盘产品的建设标准及需求定义规则
-3年以上大用户量级SaaS产品、协作类产品、企业办公应用（如飞书、钉钉、企微、在线文档、WPS企业版等）经验优先
-有AI 类应用的落地实践经验，熟练掌握当前主流 AI 产品，可快速形成 MVP demo进行需求验证，充分了解大模型应用的发展现状、发展趋势
-对 toB产品方法论有成熟的认知，可以独当一面，从需求的挖掘、定义、迭代可自闭环完成"
B端医疗AI产品经理（J97199）,AI、Agent,北京市,2026-02-04,https://talent.baidu.com/jobs/detail/SOCIAL/e48a76bd-07d9-4790-9a9d-49891a93df7e,"-负责 AI 医院 Agent 产品全生命周期管理，基于医院诊疗场景规划产品功能，实现院内服务与百度 AI 能力的一体化服务闭环
-对接医院 HIS、LIS、PACS 等核心系统及 ISV 合作方，梳理院内服务流程，落地挂缴查、预问诊、随访召回等核心功能，确保产品与医院现有工作流适配
-主导产品需求挖掘与分析，，精准把握医院管理者、医生、患者等多方用户的深层需求和痛点
-协同多方团队推动产品迭代，负责产品上线后运营支持，收集用户反馈，优化产品体验
-本科及以上学历，3 年以上医疗健康行业产品经验，有 AI 医疗产品、熟悉医院诊疗全流程、医院信息化系统（HIS/LIS/PACS）相关产品设计经验者优先
-熟悉 AI 产品研发流程：了解数据采集 / 标注、模型训练 / 迭代、产品化落地全链路逻辑，能衔接技术与业务需求
-具备较强的需求分析、跨部门协作能力，能有效联动技术、医院、ISV 团队推进产品落地，解决系统对接、场景适配等问题
-了解 AI 基础知识储备，具备用户思维与数据驱动意识，善于从患者、医生视角优化产品，能通过数据迭代提升产品核心指标
-严谨负责，有较强的沟通协调能力与抗压能力，能适应医疗行业合规化、场景化的产品设计要求"
会员商业化产品经理（J97212）,AI,北京市,2026-02-03,https://talent.baidu.com/jobs/detail/SOCIAL/2c240ecb-c8a9-41ec-9b32-b97a27cddf5e,"-负责文库商业化创新模式落地，围绕AI积分模式，探索创新方向需求
-分析行业趋势与竞品商业逻辑，结合产品核心优势，优化用户侧消费、生产者分成比例等关键规则，输出可落地的商业化策略方案
-联动运营、技术团队，设计生产者引入机制、准入标准与激励体系，推动优质生产者入驻并搭建合规高效的AI工作流
-协调跨团队资源，推动商业化功能（生产者入驻、工作流发布、消费者支付、分成结算等）落地上线，解决落地过程中的协作问题
-本科及以上学历，3年以上商业化产品经验，有AI、内容或B端产品商业化经验优先
-具备优秀的需求洞察与方案设计能力，可将商业目标转化为产品需求
-数据敏感度高，逻辑严密，善于用数据分析问题
-目标导向，自我驱动强，出色的逻辑思维、执行能力和沟通协调能力，责任心强"
用户增长产品经理（J97221）,AI、Agent,北京市,2026-02-02,https://talent.baidu.com/jobs/detail/SOCIAL/602f9a0f-c479-4183-ad68-c92e3e453073,"- 【增长策略】负责团队空间 PLG 增长体系的搭建与持续迭代，重点打磨「创建 → 邀请 → 激活 → 协作留存 → 付费转化」全链路，推动 DAU、空间创建量、邀请转化率、付费渗透率等核心北极星指标的增长
- 【邀请与裂变设计】设计符合小团体协作场景的邀请链路和裂变机制，持续提升 K 因子，通过优化策略、场景化引导、关系链激活等方式扩大用户规模
- 【数据驱动与实验】独立完成 SQL 取数、漏斗拆解、归因分析、A/B 实验设计与落地，通过实验快速验证增长假设，推动产品迭代
- 【跨团队协作】与研发、算法、数据、设计、运营深度协作，独立完成需求调研、文档产出、项目推动与效果复盘
- 有3年以上多人场景工具类、协作类产品增长经验，例如：
    - 协作/工具型 C 端产品（网盘、笔记、文档、日程）的增长
    - 社交/社群/IM 类产品（群组、社区、圈子）的多人增长
    - 有规模化「裂变/邀请/分享」链路的设计与落地经验
- 对 K 因子、病毒传播、邀请转化、关系链激活有深入的实战理解，最好有过亲手设计并上线过完整邀请/裂变链路的经验；熟练使用 SQL、Python 独立完成数据分析，熟悉 A/B 实验设计（含多人场景的实验复杂性），能自主完成从取数、归因到策略落地的闭环
- 有成熟的增长方法论沉淀，能独立搭建增长体系，最好有从 0 到 1 搭建增长链路的经验
- 优先项：
    - 有网盘、云存储、文件协作类多人产品经验（C 端或 B 端）
    - 有付费订阅产品（会员、SVIP）的增长与转化经验
    - 有 AI Agent、Skill、工作流编排相关的实战探索
    - 具备较强的业务 sense 和反常规思考能力，能在成熟产品上找到新增量"
医疗产品经理（J97134）,AI,北京市,2026-02-02,https://talent.baidu.com/jobs/detail/SOCIAL/1b1fcda5-bb2f-4f3e-8ce7-ae1dd35d1567,"-深入分析医生执业路径，通过用户调研与数据分析发现体验瓶颈，持续优化入驻、排班、接诊及评价等核心环节，提升医生的执业效率，并能够结合AI为业务痛点场景设计解决方案
-负责医生端图文、语音、视频等多种问诊模态的功能迭代，完善从接诊准备到诊后管理的全流程工具矩阵，确保产品逻辑严谨且易用
-协同各业务方，梳理并优化医患匹配、分诊流转等后台逻辑，确保医生侧业务流程的高效运转，并输出标准化的产品方案
-负责与技术、运营及医疗专家团队紧密沟通，协调各方资源推动产品高质量上线，并根据反馈快速响应迭代
-具备 3 年以上互联网产品经验，有工具类或平台类产品设计背景，能够独立完成从需求定义到原型设计的全过程
-需要懂AI，拥抱大模型带来的行业变化，并且在日常工作中已有使用 AI 工具进行办公提效的实操经验与习惯
-具备优秀的逻辑分析能力和沟通能力，能快速理解复杂业务场景，结果导向，具备极强的项目推动能力"
B端医疗AI产品经理（J97199）,AI、Agent,北京市,2026-02-02,https://talent.baidu.com/jobs/detail/SOCIAL/e777aa25-0add-4719-a20b-209e875f6f3b,"-负责 AI 医院 Agent 产品全生命周期管理，基于医院诊疗场景规划产品功能，实现院内服务与百度 AI 能力的一体化服务闭环
-对接医院 HIS、LIS、PACS 等核心系统及 ISV 合作方，梳理院内服务流程，落地挂缴查、预问诊、随访召回等核心功能，确保产品与医院现有工作流适配
-主导产品需求挖掘与分析，，精准把握医院管理者、医生、患者等多方用户的深层需求和痛点
-协同多方团队推动产品迭代，负责产品上线后运营支持，收集用户反馈，优化产品体验
-本科及以上学历，3 年以上医疗健康行业产品经验，有 AI 医疗产品、熟悉医院诊疗全流程、医院信息化系统（HIS/LIS/PACS）相关产品设计经验者优先
-熟悉 AI 产品研发流程：了解数据采集 / 标注、模型训练 / 迭代、产品化落地全链路逻辑，能衔接技术与业务需求
-具备较强的需求分析、跨部门协作能力，能有效联动技术、医院、ISV 团队推进产品落地，解决系统对接、场景适配等问题
-了解 AI 基础知识储备，具备用户思维与数据驱动意识，善于从患者、医生视角优化产品，能通过数据迭代提升产品核心指标
-严谨负责，有较强的沟通协调能力与抗压能力，能适应医疗行业合规化、场景化的产品设计要求"
资深AI产品经理（J97082）,AI,北京市,2026-01-28,https://talent.baidu.com/jobs/detail/SOCIAL/d7557de5-7f27-4be6-991a-5f88a2680752,"-AI 场景探索与规划： 负责网盘/相册类产品在 AIGC 与多模态技术方向的应用探索。结合产品海量数据优势，挖掘高价值的用户场景（如智能搜索、内容理解、个性化生成等），输出具有前瞻性的产品方案
-模型应用落地： 深度协同算法与研发团队，负责大模型在具体业务场景中的工程化落地。制定模型调优策略与效果评估标准，平衡技术边界与用户体验，确保 AI 能力的可用性与准确性
-用户价值挖掘： 基于对用户影像数据的深度洞察，利用 AI 技术重构内容分发与管理逻辑。提升用户对个人数据的检索效率与内容消费体验，增强产品的智能化属性
-全生命周期管理： 对 AI 创新功能的全流程负责。通过数据分析与 A/B 测试验证产品假设，持续迭代优化核心指标（如渗透率、留存、时长），实现业务目标
-经验背景： 本科及以上学历，3-5 年互联网 C 端产品经验，具备 2 年以上 AIGC、策略、搜索或推荐相关产品经验，有成熟的 AI 应用落地案例者优先
-技术理解力： 对 LLM（大语言模型）、CV（计算机视觉）及多模态技术有深入理解，熟悉模型能力边界，能敏锐捕捉技术变革带来的产品创新机会
-业务洞察力： 具备极强的数据敏感度与逻辑思维能力，能从海量用户行为中提炼需求，具备经营逻辑的思维视角，善于通过技术手段解决复杂业务问题
-综合素质： 具备优秀的项目推动能力与跨部门协作能力，对新技术保持强烈好奇心，用户导向强，能在这个快速变化的领域保持持续的学习与进化"
Genflow高级产品经理（J96806）,AI、Agent,北京市,2026-01-27,https://talent.baidu.com/jobs/detail/SOCIAL/7d93f2ae-69e5-45a2-b4a4-38ea11ed36fd,"-负责百度文库网盘通用智能体Genflow的产品交互框架和方案设计与迭代，包括Chatbot、AI搜、Agent等不同模式
-深入洞察用户需求，了解行业大模型产品最新动态和技术边界，为产品优化和创新提供思路，结合AI产品能力升级规划，不断优化升级Genflow的人机交互体验
-协同各业务、各端产品，设计统一的产品交互框架，在满足用户体验一致性的同时，兼容不同业务场景不同端的差异化需求，给用户在Genflow下的全局最佳体验
-对负责的产品进行需求撰写、需求落地、效果跟踪、数据分析、用户分析，对产品质量负责
-本科及以上学历
-3~7年工作经验，有3年及以上C端用户产品经验，有用户产品交互设计的方法论；有AI相关行业工作经验，对AI有强烈好奇心，理解大模型技术的能力与边界、熟悉技术应用和主流工具
-好奇心驱动、强自驱和目标导向，有一定抗压能力
-用户sense佳，善沟通与协作，较强的数据分析能力和数据敏感度"
百度网盘APP-AI产品经理（工具体验方向）（J97004）,AI,北京市,2026-01-26,https://talent.baidu.com/jobs/detail/SOCIAL/84cbba90-c72e-4047-ab6f-d8a0e12946c1,"-负责百度网盘视频、文档等核心功能，包括但不限于负责视频、文档等在线消费功能的产品设计工作，并制定产品迭代规划
-能够熟练通过需求调研、用户反馈等分析用户需求，项目上线后及时回归总结
-与设计、研发、测试等团队紧密协作
-有音视图文相关产品经验者优先
-本科及以上学历，1年以上互联网产品经验
-善于从用户角度思考问题，学习能力强
-优秀的执行能力、自驱力、沟通表达能力和团队合作精神
-加分点：有AI产品落地经验，或对AI重构学习、工作体验有想法"
百度网盘APP-AI产品经理（工具体验方向）（J97004）,AI,北京市,2026-01-26,https://talent.baidu.com/jobs/detail/SOCIAL/74d632ec-090c-4c79-886c-eba14d2708f4,"-负责百度网盘视频、文档等核心功能，包括但不限于负责视频、文档等在线消费功能的产品设计工作，并制定产品迭代规划
-能够熟练通过需求调研、用户反馈等分析用户需求，项目上线后及时回归总结
-与设计、研发、测试等团队紧密协作
-有音视图文相关产品经验者优先
-本科及以上学历，1年以上互联网产品经验
-善于从用户角度思考问题，学习能力强
-优秀的执行能力、自驱力、沟通表达能力和团队合作精神
-加分点：有AI产品落地经验，或对AI重构学习、工作体验有想法"
文库网盘AI能力高级产品经理（J86566）,AI、Agent,北京市,2026-01-26,https://talent.baidu.com/jobs/detail/SOCIAL/be09b23b-f769-4bfc-b498-34f77c92ba96,"-负责百度文库网盘 AI Agent能力的规划与迭代，分析和挖掘用户需求，能将大模型先进产能和生产力转化为对用户的需求满足。推进 AI能力围绕办公学习、生活娱乐在内容生产、管理、消费等场景的应用落地。
-了解行业大模型最新动态和技术边界，为产品优化和创新提供思路。
-对负责的产品进行需求撰写、需求落地、效果跟踪、数据分析、用户分析，对产品质量负责
-协同文库、网盘各端场景与相关角色，有效推进AI核心能力构建与各场景落地
-本科及以上学历，计算机科学、人工智能或相关专业优先
-4年以上工作经验，有AI相关行业工作经验，对AI有强烈好奇心，理解大模型技术的能力与边界、熟悉技术应用和主流工具
-好奇心驱动、强自驱和目标导向，抗压能力强
-用户sense佳，善沟通与协作，较强的数据分析能力和数据敏感度"
Genflow高级产品经理（J96806）,AI、Agent,北京市,2026-01-26,https://talent.baidu.com/jobs/detail/SOCIAL/5f0f05e1-4f96-4d23-bc0f-53a4c75ffef1,"-负责百度文库网盘通用智能体Genflow的产品交互框架和方案设计与迭代，包括Chatbot、AI搜、Agent等不同模式
-深入洞察用户需求，了解行业大模型产品最新动态和技术边界，为产品优化和创新提供思路，结合AI产品能力升级规划，不断优化升级Genflow的人机交互体验
-协同各业务、各端产品，设计统一的产品交互框架，在满足用户体验一致性的同时，兼容不同业务场景不同端的差异化需求，给用户在Genflow下的全局最佳体验
-对负责的产品进行需求撰写、需求落地、效果跟踪、数据分析、用户分析，对产品质量负责
-本科及以上学历
-3~7年工作经验，有3年及以上C端用户产品经验，有用户产品交互设计的方法论；有AI相关行业工作经验，对AI有强烈好奇心，理解大模型技术的能力与边界、熟悉技术应用和主流工具
-好奇心驱动、强自驱和目标导向，有一定抗压能力
-用户sense佳，善沟通与协作，较强的数据分析能力和数据敏感度"
CRM产品经理（J95643）,AI,北京市,2026-01-21,https://talent.baidu.com/jobs/detail/SOCIAL/7dcd4015-ef14-49ab-9905-d1fa37848850,"-负责百度云CRM相关系统的整体规划与产品设计，支撑业务高效运转
-充分利用现有系统数据资产和业务功能，为一线用户赋能，促进客户转化和增值
-主导需求分析、方案设计到开发落地的全流程，协调跨部门资源（如研发、销售、运营），确保项目质量和时效性
-探索和推进AI在CRM中的应用场景落地，赋能业务，提升效率
-5年以上大型企业CRM产品设计与实施经验
-熟悉CRM的主流技术架构，熟悉SaaS/PaaS架构
-数据敏感度强，能通过用户行为数据驱动产品优化
-具备优秀的ToB商业思维，具备出色的跨团队沟通能力，适应快节奏的互联网环境
-有以下经验者有限：熟悉主流CRM厂商解决方案；熟悉云计算业务逻辑；有Salesforce、纷享销客、销售易、用友CRM、飞书CRM等工作经验"
产品经理（J96567）,AI,北京市,2026-01-20,https://talent.baidu.com/jobs/detail/SOCIAL/1ddd8ce6-d8ae-416b-8906-6632ffd251a8,"1. 负责知识库开放能力与「随心搭」方向的产品规划与持续迭代，构建可组合、可扩展的能力体系。
2. 推动知识库与工作流、智能体及跨系统能力的深度融合，支撑多样化业务场景与自动化需求落地。
3. 设计并持续优化组件化、能力调用与模板化能力，提升用户与开发者的整体使用效率与体验。
4. 联动业务团队与部门横向机制，沉淀高价值场景与最佳实践，推动能力规模化应用。
5. 持续关注 AI 与平台型产品趋势，探索知识库在智能化与开放生态中的演进方向。
1. 2年及以上产品经验，有开放能力、低代码 / 组件化或AI相关产品经验者优先。
2. 对 AI Native 产品、智能体协作或自动化工作流有较深入理解或实践经验。
3. 具备平台产品的系统设计与抽象能力，能够应对复杂依赖关系与长期演进需求。
4. 具备良好的产品判断力与执行力，能够平衡方向规划与阶段性交付。
5. 学习能力强，自驱性高，能够适应快速变化的技术与业务环境。"
Agent高阶产品经理（J96584）,AI、Agent,北京市,2026-01-20,https://talent.baidu.com/jobs/detail/SOCIAL/4aa8dad1-aa0e-4327-83db-9553326a988c,"- 负责Agent产品的整体规划与设计，包括功能定义、产品架构设计及迭代优化

-深入理解用户需求，结合市场趋势和竞品分析，制定产品发展策略和路线图

-协调跨部门资源，推动产品开发、测试、上线等全流程，确保产品按时高质量交付

-用评估推动Agent持续优化，分析用户行为，持续优化产品体验，提升用户满意度和活跃度
本科及以上学历，计算机、通信、电子等相关专业优先

-年以上产品经理工作经验，有Agent、AI或相关领域产品经验者优先

-具备优秀的产品规划、设计能力，熟悉产品开发流程，能够独立承担产品全生命周期管理

-具备良好的数据分析能力，能够通过数据驱动产品优化和决策

-出色的沟通协调能力，能够跨部门推动项目进展，具备良好的团队合作精神"
AI产品经理（J96736）,AI、Agent,北京市,2026-01-16,https://talent.baidu.com/jobs/detail/SOCIAL/6182a4d3-51af-4396-af24-a3d690326bff,"-负责AI产品的垂类及其Agent整体规划与设计，结合市场需求和技术趋势，制定产品发展路线图
-协调跨部门团队（包括研发、设计、市场等），推动AI产品的开发、测试与上线
-深入分析用户需求，优化产品功能与用户体验，提升产品竞争力
-监控产品数据，定期评估产品效果，提出改进方案并推动实施
-关注行业动态与竞争对手，为产品迭代与创新提供决策支持
-本科及以上学历，计算机、人工智能、数学或相关专业优先
-2年以上AI产品或相关领域工作经验，熟悉AI技术原理与应用场景
-具备良好的产品思维与逻辑分析能力，能够独立完成产品规划与设计
-优秀的沟通协调能力与团队协作精神，能够高效推动跨部门合作
-对数据敏感，能够通过数据分析指导产品优化与决策"
C端产品经理（AIGC）（J96681）,AI,北京市,2026-01-15,https://talent.baidu.com/jobs/detail/SOCIAL/ae7105e9-3b57-493d-b749-3e899e05904c,"-负责百度文库C端核心功能的规划与迭代，聚焦AIGC在写作、学习、办公等高频场景的落地
-推进AIGC×内容供给升级，促进用户各类内容需求满足度提升
-拆解业务目标，构建产品指标体系（转化、留存、使用深度、生成成功率、满意度等），通过数据驱动产品优化
-关注行业趋势与竞品，持续提出创新型产品方向与可落地方案
-本科及以上学历，3–8年以上产品经理经验，有成熟的C端产品经验，独立负责过核心模块或完整项目
-对AIGC/大模型产品有系统认知与实践经验：如AI写作、对话式产品、智能助手、内容生成、知识问答等
-用户体验与逻辑能力强，能将抽象AI能力转化为普通用户“可理解、可感知、可持续使用”的产品设计
-数据与结果导向：具备数据分析能力，能通过指标拆解问题、推动产品持续优化"
账号生态产品经理（J77629）,AI,北京市,2026-01-12,https://talent.baidu.com/jobs/detail/SOCIAL/8a84faa0-8f86-4f56-b96e-19e865e6c0e9,"-负责百家号账号体系全链路建设，并基于号视角持续迭代互动管理、投诉反馈工具
-立足创作者视角，借助AI能力为作者成长经营提供指导，降低经营成本，提升活跃留存
-对接多部门业务沟通，配合上下游团队支持用户开号认证及经营管理，提升业务整体效能
-关注用户反馈及使用体验，持续关注分析行业动态，总结并制定业务迭代方向
-具备1年以上账号系统产品设计经验，有内容平台创作经验者优先
-具备较强自驱力及项目管理能力，能够有效完成跨部门及产品线协作
-具备较强数据分析能力，对用户画像及漏斗转化敏感，可通过数据发现问题，优化产品
-具备良好的复盘总结意识，抗压能力强，目标感强，能处理大量并行工作"
AI生态产品经理（J96518）,AI、Agent,北京市,2026-01-09,https://talent.baidu.com/jobs/detail/SOCIAL/2effd4e2-5a62-487c-8a02-54ed5928513e,"-负责百度网盘/百度文库开放生态相关产品能力建设
-对开发者规模、API 调用量与生态收入负责，设计计费、分成、防滥用等开发者政策，推动高质量应用与行业解决方案落地
-与工程、算法、视觉团队协作，独立完成产品需求调研、需求文档产出、迭代跟进、效果数据分析，高质量完成产品迭代
-与销售、市场协作，收集市场及客户真实反馈，推动持续迭代升级，打造有竞争力的企业级产品
-运营 ISV、SaaS、系统集成商等伙伴生态，策划 Hackathon、技术沙龙与认证体系，建立从 PoC 到商业化的全流程支持
-1 年以上开放生态 / SaaS / 云存储或 AI 相关产品经验，具备从 0-1 到规模化的成功案例
-熟悉 RESTful、OAuth、配额计费、Serverless 或 Agent 工作流，了解大模型应用趋势与开发者痛点，能够将技术价值转化为商业价值
-对前沿技术及发展趋势敏感，充分了解大模型应用的发展现状、发展趋势
-对 toB、tobtoc 产品方法论有成熟的认知，具备独立完成需求挖掘、产品设计、项目管理与数据分析闭环的能力，善于平衡开放、合规与风控
-优秀的跨团队沟通与资源整合能力，能够驱动研发、运营、市场等多角色共同达成生态目标
-英文或其他外语读写流利者优先"
交易中台产品经理（J96325）,AI,北京市,2026-01-07,https://talent.baidu.com/jobs/detail/SOCIAL/c66a54be-afc3-4d17-9c04-9405ff25e8f2,"-负责萝卜快跑交易运营域的核心基建工作，沉淀高效、灵活、高扩展性的交易中台体系。通过模块化设计支撑多城市、多业务模式的快速复用与创新
-交易中台体系建设：负责构建包括但不限于营销中心、支付中心、订单中心、用户体系及实验平台（A/B Test）的核心中台能力
-能力沉淀与灵活配置：将复杂的业务需求抽象为标准化的中台组件（如可视化的营销活动配置引擎），实现""一次开发，多处复用”，降低对研发资源的重复消耗
-全链路闭环优化：打通从用户下单、营销核销、支付结算到售后的交易全链路，与业务侧配合提升交易转化率与系统稳定性
-业务支撑与扩展性规划：前瞻性规划中台架构，确保系统既能支撑当前的高并发交易，也能快速兼容未来 Robotaxi 出现的新商业模式
-3年以上互联网交易/电商/O2O 中台产品经验，对订单状态机、支付网关、营销规则引擎有深刻理解
-具备严密的逻辑思维与数据敏感度，能产出高质量的 PRD 与逻辑流程图，对资金流、信息流的准确性有极高要求
-理解微服务架构与 API 设计理念，能与技术团队进行高效的技术方案探讨
-AI 理解与应用（System Level）：对 AI 在交易链路中的应用有敏锐度，能够探索利用 AI 提升中台智能化水平（如基于 AI 的智能营销推荐、异常交易自动识别、自然语言生成数据报表等）
-对自动驾驶商业化落地有强烈热情，适应业务高速迭代中的不确定性，具备极强的学习韧性与破界思维
-拥抱不确定性：适应 1-10 阶段的快速迭代节奏，具备在模糊业务边界中寻找确定性路径的勇气与能力
-学习与尝试：极强的快速学习能力，不设边界，敢于尝试创新的产品手段解决传统运营难题"
云成本管理高级产品经理（J96227）,AI,北京市,2025-12-26,https://talent.baidu.com/jobs/detail/SOCIAL/b6df98a1-2d82-42fe-b000-3d9a64f3f772,"-负责云成本管理相关产品的规划与落地，构建定价结算、多维分析、优化建议的端到端产品能力，重建/梳理当前业务流程形成产品方案
-负责多维成本模型设计，支撑预算管理、成本核算与经营分析，与资源运营/财务/云产品协同推动成本数据线上化、标准化与可审计
-探索并落地AI在成本分析、异常识别、趋势预测、优化建议生成等场景的应用，完成“报表型成本管理”到“智能化成本决策”的产品演进
-负责需求落地和项目控制，完成产品需求文档撰写，流程设计、产品原型设计等，并跟进开发测试过程，保证验收进度及线上质量
-具备数据分析和决策支持的能力，能够进行竞品及行业布局的分析调研，结合业务发展状况规划和推进产品的功能迭代优化，提升产品竞争力
-本科及以上学历，5年以上云成本/资源管理产品经验，熟悉云基础设施架构，产品规划、架构及功能设计经验丰富
-自驱务实，结果导向，落地能力强，具备优秀的跨部门协作能力，能在复杂组织中达成共识并推动落地
-具备优秀的逻辑思维能力、数据分析能力，能够迅速抓住核心问题并积极突破，善于抽象复杂问题并进行系统化设计，具备业务同理心
-有良好的的团队精神和严谨的工作态度，能承受工作压力，书面及口头表达思路清晰、流畅，对新知识具备好奇心，学习能力强
-对AI/大模型在业务中的应用有实践或深入理解，能将AI能力转化为可落地的产品方案"
DataBuilder 产品经理（J95916）,AI,北京市,2025-12-22,https://talent.baidu.com/jobs/detail/SOCIAL/80e86000-3c46-422d-b864-28e8d2fa17cb,"-负责大模型应用数据准备平台整体规划、产品设计与落地运营，围绕数据采集、清洗、标注、治理、特征工程、向量数据构建等核心环节，制定AI 原生数据产品路线图与产品策略
-深度参与数据中台与数据治理体系建设，负责数据标准、元数据管理、数据质量、数据安全、数据权限等产品能力设计，构建面向大模型场景的高质量、高可信、高可用数据底座
-开展市场与用户调研，挖掘业务侧、算法侧、研发侧对大模型数据加工、数据治理、数据服务的真实需求，输出高质量 PRD 与产品方案，持续提升数据产品易用性与效率
-协同数据研发、AI 工程、架构、测试、市场、销售等团队，推动数据中台能力、数据治理工具、大模型数据平台的研发落地、联调测试与上线交付
-负责产品上线后数据埋点、效果跟踪与深度数据分析，围绕数据产出效率、数据质量、模型效果等指标持续迭代优化
-配合市场与销售团队，输出产品方案、最佳实践与客户化支撑，推动数据产品与 AI 能力的商业化落地与推广
-本科及以上学历，计算机、数据科学、大数据、人工智能等相关专业
-5年及以上数据产品经理经验，具备数据中台 / 数据治理 / 数据资产管理相关产品实战经验，熟悉数据标准、元数据、数据质量、数据目录、数据权限等治理能力
-有 AI + 大数据结合经验优先，理解大模型数据工作流：数据预处理、特征工程、向量库、RAG 数据构建、模型微调数据管理等相关场景
-具备优秀的需求分析、产品架构设计与文档输出能力，能够独立负责数据中台或数据治理类产品从 0 到 1 / 从 1 到 N 建设
-具备出色的跨团队沟通、项目推进与落地能力，能有效协同研发、算法、架构、业务等多方资源
-具备良好的数据分析能力、逻辑思维与业务洞察力，对数据敏感，能基于数据驱动产品持续优化
-有大模型应用、AI 平台、数据标注平台、特征平台、数据治理平台相关经验者优先；有知名互联网 / 科技公司相关经验者优先"
AI高级产品经理（J95427）,AI,北京市,2025-11-17,https://talent.baidu.com/jobs/detail/SOCIAL/97d97b07-cb36-4c58-b833-afc317eb7431,"-根据公司的业务目标以及AI领域发展趋势，制定AI产品的产品建设规划及业务发展规划，整体统筹和协调各类资源，推动达成各项经营指标
-负责完善AI产品布局，打造AI产品的竞争力、标准化及可复制性，持续提升市场占有率，推动AI产品规模化商业化落地，促进收入高质量增长
-产品规划与设计：负责智能体搭建平台的产品规划，运营构建丰富的工具生态。需要深入理解用户需求与场景，设计产品功能，撰写需求文档，推动产品开发与迭代
-用户调研与竞品分析：调研市场动态与竞品产品，分析行业趋势，优化平台功能与用户体验；收集用户反馈，制定持续优化方案
-8年以上AI产品经验，5年以上AI to B商业化管理经验，对AI产品建设、AI to B商业化策略等具有深入理解，具有优秀的产品意识和商业敏感度
-对人工智能及大模型未来技术趋势有深入洞察和预判，具备优秀的学习能力和复杂事物处理能力
-熟悉智能体搭建流程和主要平台，了解主流大模型能力，关注市面上最新最酷的AI工具；具备优秀的需求分析能力、产品设计能力和项目推动能力
-了解云计算服务（如IaaS/PaaS）及其商业模式"
海外L4自动驾驶产品经理（J94917）,AI,北京市,2025-11-12,https://talent.baidu.com/jobs/detail/SOCIAL/8071108d-d040-4593-80c1-5ec4285f1dba,"-负责L4自动驾驶海外业务的产品规划及落地，基于技术理解和需求分析，规划每个版本的产品需求
-面向大规模运营复杂场景，设计有效提升产品能力的解决方案
-基于大模型技术，通过数据驱动提升产品效果，包括数据定义、数据获取加工、指标体系和评估能力建设
-面向运营落地，拉通技术、产品、运营、测试等多个角色，确保产品高质量交付
-计算机、机器学习等理工科本科及以上学历
-具备2年以上软硬一体产品经理经验；  有自动驾驶、机器人、AI软硬一体产品方向经验者优先
-具备良好的逻辑思维和数据推理能力，有敏锐的洞察力，有独立见解。具备产品专业能力"
